DATE,PLXS,BWINB,HGIC,WTS,HTLD,PLAB,OFG,WSBC,CCC,SUR,BRY,CNMD,ACO,IMKTA,CBM,AIN,CHFC,COKE,GNCMA,LNN,VWMKT,RiskFree
9/12/2000,-0.139458572,-0.018987342,-0.006557377,0.034285715,0.066666667,-0.115124153,-0.009569378,-0.032383456,0.052238806,0.033333335,0.022109018,-0.03167421,3.15E-09,-0.008333329,-0.016415868,3.81E-10,0.081081083,0.020123838,-0.031496064,0.074829933,-0.023322503,0.001196277
9/19/2000,0.02883699,-0.012903226,0.017198339,0.016574586,-2.93E-10,0.058673471,-0.072463766,-0.105263158,-0.035460994,-0.020360297,0.013157895,0.018691588,0.464285724,0.02184874,-0.299026428,-0.053571431,0.016666667,-0.016691957,-0.024390241,-0.069620255,-0.012515461,0.001196277
9/26/2000,0.102617559,0.019607843,-0.004084968,-0.097826088,5.98E-10,-0.151807225,0.104166664,0.078431374,-0.198529412,0.033149169,-0.05844156,-0.009174313,0.024390242,-0.013157897,0.11111111,-0.066037736,-0.06010929,-0.016975308,-0.033333333,0.020408164,-0.020039616,0.001196277
10/3/2000,-0.078151258,-0.038461538,0.033634125,-0.048192772,-0.034722224,-0.102272727,0.058805031,0.096969699,0.064220186,-0.016042781,-0.010344829,-0.020833331,-0.01190476,0.085192979,0.073214288,-0.111111111,0.017441863,0.032967033,0.004310345,-0.026666667,-0.010551885,0.001196277
10/10/2000,-0.251595259,0.023333333,0.015873015,2.72E-09,0.003597122,-0.094936714,-0.004504505,-0.008287293,-0.293103438,0.010869566,-0.05574913,0.030732865,-0.024096386,-0.018750005,-0.071547422,0.03409091,-0.005714285,-0.004559271,-0.012875537,-0.013698631,-0.033977872,0.001135987
10/17/2000,0.180267963,-0.022801305,0.006249999,0.082278469,-0.068100357,-0.076923079,-0.067873305,0.022284124,-0.024390242,0.032258063,-0.007380073,0.032110092,0.07407408,-0.028662421,-0.003584223,-0.098901099,-0.063218391,0.007633588,-0.017391305,0.003472222,-0.024585341,0.001135987
10/24/2000,0.205366361,0.003333334,0.00621118,-0.029239768,0.030769232,0.193181821,-0.004854369,0.024523161,0.175000001,-0.020833333,0.011152417,0.102222223,0.034482757,0.036065574,-0.044964029,-0.018292683,0.015337423,-0.103030301,0.044247783,0.07612457,0.03713597,0.001135987
10/31/2000,-0.13613014,0.006644518,0.138888884,0.078313251,0.037313433,0.146031749,-0.043902437,-0.013297871,0.009302327,-0.010638299,0.011029412,-0.052419354,0.311111107,1.17E-09,0.203389828,0.06832298,0.033232629,-0.027027028,0.059322035,0.080385853,0.016140468,0.001135987
11/7/2000,-0.107036671,-0.00660066,-0.03794038,0.072625698,0.007194245,-0.047091412,-0.040816327,-0.040431269,0.021276599,6.04E-10,0.010909091,0.004255316,-0.084745763,0.004746834,-0.061032862,-0.046511628,-0.035087723,-0.055555557,-0.04,0.053571429,0.006508764,0.001156531
11/14/2000,0.03218646,0.008673311,-0.025352112,0.041666665,0.014285714,0.023255812,-0.037234042,0.014044944,-0.062500001,-0.010752687,-0.039568345,0.050847459,-0.037037036,-0.011023623,0.004125438,0.030487803,0.018181817,0.005055147,-0.133333337,-0.021016947,-0.042459221,0.001156531
11/21/2000,-0.074193549,-0.003311258,0.069364163,-0.034999999,0.112676058,-0.130681818,-0.016574586,-0.013850417,-0.088888891,-1.75E-11,0.014981275,-0.036290322,0.038461539,0.006369428,-0.023255811,-0.029585799,-0.014880952,0.031964181,-0.067307696,-0.060693639,-0.038718117,0.001156531
11/28/2000,-0.033681768,-0.003322259,0.056756756,-0.119170987,0.0221519,-0.084150331,-9.63E-10,0.01685393,0.012195124,-1.82E-10,-0.051660516,-0.096234309,-0.037037037,0.012658229,1.10E-09,-0.006097561,0.024169185,-0.001785716,-0.010309278,0.003076925,-0.013601972,0.001156531
12/5/2000,-0.060096156,0.120000003,0.130434779,0.171650712,0.089783282,0.059768059,0.061797752,0.033149174,0.036144572,0.059782611,-0.003891051,0.157407406,0.001568629,0.018749999,0.056122449,0.030674848,-0.016165191,0.01610018,5.21E-09,-0.033742331,0.036076442,0.001174196
12/12/2000,-0.003836314,0.053571429,-0.013574659,-0.020202021,0.042613636,0.265993258,0.037037043,-0.034341575,5.98E-10,-0.010256411,-0.09126797,0.088000001,-0.173076929,0.012269939,0.033816426,0.023809524,0.030303034,0.190140847,3.76E-09,0.085714288,0.006494701,0.001174196
12/19/2000,-0.357188698,-0.033898305,0.071993094,0.020618558,-0.029972751,-0.156914891,-0.020408164,-0.001398604,-0.034883725,0.121119167,-0.077922079,-0.059742647,-0.209302326,0.024242423,0.004672897,0.011627901,0.029411765,0.002958583,-0.010416667,-0.032163744,-0.05564645,0.001174196
12/26/2000,-0.107338983,0.023391813,-0.006451612,0.050505051,0.011235952,0.082018927,-0.041666666,0.030812324,0.012048194,0.051162791,-0.051643195,-0.00684262,0.235294127,-0.047337279,0.085271318,0.189655166,0.042857142,-0.120943956,0.021052631,-0.009063444,0.004782046,0.001174196
1/2/2001,-0.008948537,-0.085714287,0.004329002,0.009615382,-0.025,0.049562683,0.160999096,-0.04347826,0.095238093,-0.026548673,0.089108914,0.06299213,-0.190476191,-0.004658386,-0.004285714,0.028985508,0.032876712,-0.013422819,0.020618563,0.073170729,-0.022751817,0.001174196
1/9/2001,-0.006772011,0.111718754,-0.005387932,-0.052380953,0.045584046,0.283333338,0.080568722,0.079545455,0.054347826,-0.018181818,0.031818184,0.007407408,0.17647059,0.021257411,-0.045911049,-0.028169012,0.03183024,0.028911564,0.070707072,0.065340911,0.011929778,0.001106996
1/16/2001,0.152272727,0.270555179,-0.035752979,0.035175876,0.119891007,0.075757571,0.039473685,-0.084210525,0.030927835,-1.35E-10,0.022026431,0.125000001,-0.224999994,0.043478262,-0.007518798,0.144927535,-0.01285347,0.08429752,0.028301888,0.10933333,0.031781606,0.001106996
1/23/2001,0.347140048,-0.077433629,-0.033707867,0.174757285,-0.020681267,0.100603622,-0.042194091,0.028735637,0.029999999,0.023148149,-0.06896552,0.065359483,0.161290321,0.059523812,-0.010606058,-0.004219406,0.057291666,0.012195122,0.137614674,-0.050480772,0.029029862,0.001106996
1/30/2001,0.063323572,-0.055155872,-0.032558143,-0.027438014,0.003726708,0.005484462,0.018502188,-0.011173185,0.028349495,-0.008868809,-0.028148156,-0.021472391,0.046666678,0.033707867,0.095742757,0.067796611,-0.002463054,-0.057228915,-0.056451612,-0.03473418,0.010555565,0.001106996
2/6/2001,-0.03063683,0.010152286,0.03846154,0.046906838,0.037128713,-0.141818183,-0.033217963,-0.022598869,0.093655571,-0.050401722,-0.001524351,-0.034482764,-0.072186867,-0.021739128,-0.031753175,0.064761934,0.002469135,0.020766772,0.081196584,-0.00377676,-0.018906942,0.000926155
2/13/2001,-0.100852269,0.032663317,-0.009259258,0.045454595,-0.085918852,0.057203392,0.005726551,0.040462428,-0.046961284,0.039230788,0.10305339,0.126623375,-0.176201374,-0.022222221,-0.014094819,0.043530084,-0.002463055,0.015649453,0.011857707,0.004001662,-0.027706028,0.000926155
2/20/2001,-0.030015797,-0.017031628,-0.030373833,0.049689393,0.0078329,0.120240482,-0.003558732,-0.011111111,-0.014731544,-0.035529274,-0.100346008,-0.008645532,-0.011314178,-0.045454541,0.031411162,-0.014285715,-0.007407405,0.017015629,-2.14E-11,-0.034873948,-0.030549981,0.000926155
2/27/2001,-0.148208468,-0.085313532,-0.036144578,-0.107100565,0.036269431,-0.053667265,-0.007142884,-0.162921348,-0.007407436,-0.017651538,-0.023076938,0.0872093,0.028169055,0.023809526,-0.044772755,0.001739172,0.009950249,-0.014862804,0.015625,-0.083587294,-0.019283848,0.000926155
3/6/2001,0.14722754,-0.097826083,0.0825,-0.008491188,-0.0225,0.137996218,-0.052517954,0.046979866,0.068656722,0.01953125,0.066141746,-0.021390374,0.104109619,0.045058139,0.084939325,0.11689806,-0.127270938,0.002707924,5.79E-10,-0.066508299,-0.00159628,0.000926155
3/13/2001,-0.191666663,0.042168676,-0.031778291,0.012751712,-0.012787723,-0.089701,0.017463899,-0.004269064,-0.01675976,0.022222208,0.000657083,-0.065573771,-0.022332542,0.01808067,-0.004385898,-0.041450738,-5.71E-09,-0.021604938,-0.007692307,0.017811724,-0.047138969,0.00096186
3/20/2001,-0.129896903,-0.014450867,-0.088729015,-0.05235255,-0.005181347,-0.313868613,-0.01492536,-0.042345277,0.022727252,-0.018867925,0.011152461,0.017543862,-0.005076143,0.049180327,-0.024669663,-0.031891902,0.014245017,0.009463723,-0.031007753,-0.024499987,-0.046857629,0.00096186
3/27/2001,0.177725117,0.026392963,-0.05263158,0.139860071,0.072916666,0.143617023,-0.011363608,-0.017006803,-0.013888875,-3.66E-10,0.002205863,-0.034482756,0.015306108,-4.73E-10,-0.054878056,0.005025132,-0.00280899,-0.0046875,0.104000001,0.007175775,0.031326751,0.00096186
4/3/2001,-0.315895372,-0.04,-0.038888891,-0.08895699,-0.048543689,-0.19069767,0.006337565,0.062283737,0.028169058,0.038461537,-0.101247257,-0.053571426,0.00502512,0.003406086,-0.025328496,-0.023333339,0.191549297,-0.02354788,0.028985507,-0.068702311,-0.069464827,0.00096186
4/10/2001,0.23576472,0.16523807,0.072832404,0.033670034,0.018367379,0.126436782,0.13251158,0.059022786,0.123287614,0.007407435,-0.040816323,0.016352239,0.132500055,0.077894751,0.039715591,0.02389079,0.058723397,0.022508039,0.047887343,0.002185842,0.060764724,0.000850334
4/17/2001,0.02437165,-0.002860633,0.03491377,-0.026058669,0.001603166,0.034285723,0.002040797,0.018208702,-0.008536548,0.010294073,0.038297856,0.039603921,0.019867477,-0.042968763,0.008016982,0.007777744,-0.111825624,0.005001237,-0.032258085,0.003271508,0.020651712,0.000850334
4/24/2001,0.135687719,-0.025614753,0.039150374,-0.050167228,0.0844338,0.05682717,-0.004752187,0.000483336,-0.002460081,-0.023289643,-0.036885231,0.005238124,-0.015151449,0.004081648,-0.005847952,-0.014332979,-0.097747395,0.001281662,-0.049999979,-0.041304361,0.017405655,0.000850334
5/1/2001,0.028477933,0.086855965,0.058516993,0.13380286,0.023616213,0.071695295,0.030013678,0.017391241,0.032059216,0.018628913,0.021276596,0.01717192,0.07692305,-1.51E-09,0.170588234,0.138702546,0.116807801,-0.003250027,0.097076009,0.062925208,0.05078815,0.000850334
5/8/2001,0.129853597,0.004643922,-0.016281723,-0.034161501,0.065969716,0.035191579,-0.025827839,0.011396,-0.045400253,-0.002926113,0.00999999,-0.026662018,-0.010204121,-0.025203286,0.048643177,0.070726845,-0.021956057,0.026586441,-1.41E-10,0.015999959,-0.001939446,0.000717901
5/15/2001,-0.109295752,-0.101433279,0.008468099,-0.01028938,-0.024687168,-0.119824964,0.029911597,0.054460089,-0.02646364,-0.013206186,0.095709558,0.020574178,0.092783565,-0.036697213,-0.019181376,-0.019266059,0.007346948,-0.009528448,0.066098067,0.001326034,-0.009892692,0.000717901
5/22/2001,0.222011328,0.022384867,0.024809146,0.026640665,0.011442437,0.078393926,-0.005280523,0.034728438,-0.016817609,0.027509286,0.103162642,0.016877665,0.037735812,-0.0034632,0.071568242,0.070159029,-0.008914149,0.005909394,0.001000021,0.008403352,0.053543766,0.000717901
5/29/2001,-0.177536201,-0.044210493,-0.010800778,0.018987356,-0.044909135,-0.16170217,-0.017916358,-0.010757316,0.03947371,0.013024624,-0.051194542,0.051175597,0.028176968,-0.044309315,-0.005474439,-0.033216711,0.030253546,0.001727108,0.039960003,-0.016145904,-0.032555126,0.000717901
6/5/2001,0.028949028,0.013215824,0.009036136,0.084823576,-0.025035935,0.072758087,0.047297285,0.026533302,0.072151918,0.021428584,0.053956838,-0.005263111,0.04432624,0.075454539,0.045688104,-0.006329172,0.031794394,-0.001231508,0.003842455,-0.031233463,0.014570257,0.000660903
6/12/2001,-0.113149868,-0.089130399,0.035447792,0.028735634,-0.079613418,-0.043769741,0.073548347,0.0013764,0.023612727,-0.021678351,-0.078633118,0.035714261,0.059422736,0.021132714,-0.020003565,-0.071883528,-0.009708736,-0.003699081,-0.009569323,-0.002732199,-0.022948551,0.000660903
6/19/2001,-0.155862083,0.017183709,-0.076380729,-0.088268155,-0.0625,-0.083711368,0.015625014,-0.017094,-0.059976985,-0.012920991,-0.020895504,0.0221371,-0.030448651,-0.006622511,-0.032945394,-0.061764718,0.020392174,-0.013613936,0.014492717,-0.010958946,-0.038445933,0.000660903
6/26/2001,0.085743503,0.006569744,0.054509777,0.035539213,0.069333295,0.086408645,0.008875718,0.014347825,-0.020858848,0.017569529,0.073170739,0.100374838,0.008264415,-1.34E-11,-0.046472844,-0.020376143,0.033820106,-0.008531999,0.122857138,-0.036011061,0.005498041,0.000660903
7/3/2001,0.124571987,0.211654952,0.065823745,-0.159763308,0.115710808,-0.001656959,0.082619971,0.045863681,0.013784478,5.14E-12,0.015625019,-0.002649495,-0.032786855,0.024133783,0.000970859,0.010666707,-0.004089174,0.011136484,-0.000848194,0.093678222,0.018535151,0.000660903
7/10/2001,-0.095015062,-0.172373972,-0.01081645,-0.035915513,-0.032186015,-0.148547715,-0.059016391,0.017622963,-0.028430162,-0.005035949,-0.031468517,0.015559766,0.027118616,0.029678455,-0.007371505,-0.029023806,-0.055244546,-0.031539477,-0.002546666,-0.023121415,-0.042376747,0.000655146
7/17/2001,0.110905739,0.03440259,0.055379178,0.146822516,0.131639744,0.050194871,0.094657437,0.036649207,0.01526716,0.012292124,0.044765332,0.053437975,-0.00990098,-0.039231367,0.002540572,0.021739111,0.104306654,0.015766364,0.021276597,0.027434118,0.02558443,0.000655146
7/24/2001,0.083194686,0.04494382,-0.058823536,-0.003184726,0.061224494,-0.111832943,-0.047214922,-0.09751361,-0.036340847,-0.017857143,-0.005528675,0.064207146,-6.68E-10,-0.000833351,0.041910362,-0.047872321,-0.033989294,-0.031552111,-0.050000032,-0.006282765,-0.035164092,0.000655146
7/31/2001,0.10015368,0.081290297,-0.005681811,0.010862625,0.071538485,0.091954038,-0.002227116,0.043047784,0.101430454,0.045818191,0.115357806,0.032999992,0.009999991,0.043369514,-0.108512609,0.114525206,-0.019259276,-0.027588099,0.05000006,-0.038461517,0.032536284,0.000655146
8/7/2001,0.023457143,-0.037788339,-0.077500002,-0.085334983,-0.012921775,-7.99E-10,-0.001116099,-0.005365216,-0.053128667,-0.012517407,-0.006230494,0.000322692,0.023102291,0.005595499,-0.014060902,0.002004963,0.028700917,0.000540407,-0.028404357,-0.021917788,-0.005220627,0.000698326
8/14/2001,-0.042292031,0.001240132,-0.064653506,0.036627486,-0.027272728,-0.001913828,0.184357612,0.037344381,-0.002532811,0.014084494,0.009404424,0.026451603,0.056451676,-0.003179647,-0.002113948,-0.022011033,0.050660831,0.056440729,0.009458268,0.004776206,-0.012820698,0.000698326
8/21/2001,-0.078347576,0.055986479,0.13451987,0.01333332,-0.011214925,0.095397874,-0.033018902,0.014400024,0.020125767,-3.24E-11,0.027950239,-0.025141398,-0.010687047,-0.02232853,-0.018142977,0.056266007,-0.01332638,-0.026550928,0.005962575,0.011173227,-0.025408915,0.000698326
8/28/2001,0.080061832,-0.061641135,-0.106165627,-0.00789473,-0.01398869,0.028446376,-0.097560977,-0.031940115,0.009864357,-0.029166674,-0.001812615,0.001611839,-0.079550617,0.039967352,-0.022173925,-0.002421271,-0.030051079,0.027484169,-0.013547907,0.018784539,0.004418255,0.000698326
9/4/2001,-0.051230596,0.041004165,-0.008163297,-0.00598407,0.090874269,0.022553223,0.036756775,-0.024847198,-0.004884,0.015021463,-0.031477025,-0.017380078,-0.016806707,0.019607844,-0.015117837,0.015048517,-0.00547644,0.072530852,-0.004291782,0.008676781,-0.02268573,0.000647278
9/11/2001,-0.091402731,-0.030144696,0.023456858,-0.032819873,-0.108471014,-0.065335062,0.027111598,-0.005968734,0.011042963,-0.027484102,-0.003124976,-0.00311167,0.017094003,-0.096153846,-0.100451486,-0.050215171,-0.037021289,-0.0729017,0.02155172,-0.018817224,-0.037884195,0.000647278
9/18/2001,-0.095285548,-0.022378741,-0.065584918,-0.102493044,-0.10148239,-0.071237693,0.015228387,-0.098854473,-0.071601906,-0.026908966,-0.005678243,-0.149334682,-0.038655466,-0.005957421,-0.06122958,-0.094159155,-0.009230761,-0.006725254,-0.0151899,-0.024657575,-0.05858779,0.000647278
9/25/2001,-0.07449544,-0.225095351,-0.042875695,-0.054783951,0.053093419,-0.041706656,-0.034500027,-0.046610155,0.006535912,-0.013554167,-0.043147228,-0.052723048,-0.006993001,-0.002568553,0.026998084,-0.170650345,0.026397528,-0.003828206,-0.061696679,-0.04494378,-0.022202827,0.000647278
10/2/2001,-0.137589193,0.051422236,0.110859672,0.069387784,-0.015416702,-0.097548722,0.033222704,0.110617272,-0.015584405,0.057251905,0.041114052,0.055045848,-5.08E-10,0.043917002,-0.117646975,-0.021447701,0.03063538,0.019266551,0.081278576,0.015294131,0.034743836,0.000647278
10/9/2001,0.158620735,-0.011966681,0.016293342,-0.026717583,0.064325033,0.105875817,-0.040404004,0.012005357,0.002638522,-0.023826709,0.066878995,0.014492752,-0.009683071,3.36E-10,0.061946855,0.073972595,-0.013211031,-0.063093173,-0.059121605,0.011008143,0.009571265,0.000456159
10/16/2001,0.060714233,0.0321222,0.022044057,0.109803891,0.055665989,0.165413492,0.052631581,-0.008787381,0.19736849,0.02071004,0.059104462,0.052571433,0.002666644,0.009999989,0.020833333,0.181122458,0.046113789,0.048179639,0.058348267,0.056733507,0.042745308,0.000456159
10/23/2001,-0.064721271,0.035204109,-0.023137262,-0.060070631,-0.029001829,0.005591364,-0.021000005,-0.064716274,0.0131868,0.001449239,-0.017474603,-0.027144409,0.042553236,-0.016501633,-0.020408163,0.029697583,-0.00426587,-0.014102922,0.005089093,-0.024945822,-0.011511785,0.000456159
10/30/2001,-0.036399994,-0.063578159,-0.058610963,0.037593987,-0.102017106,0.007271174,0.000510739,-0.123222765,-0.002169246,0.005065171,-0.027538701,-0.035156201,-0.022108864,-0.015939641,0.000277729,0.009438928,0.018564814,-0.018278109,-0.028691993,-0.007230209,-0.021098021,0.000456159
11/6/2001,0.199667885,0.092105261,0.051599105,-0.014492739,0.144708445,0.167303638,-0.086268533,0.054054055,-0.038043418,0.020878325,-0.023598909,-0.01098904,0.046956519,0.099744259,0.082199474,0.116883117,0.006659609,0.025364237,0.038227592,0.036414545,0.054238256,0.000401478
11/13/2001,-0.020761259,-0.009638591,-0.028386082,0.003676414,-0.015849059,0.0109131,0.026257052,-0.004102558,0.012410357,0.030324354,-0.01329301,-0.000584809,-0.019933535,-0.051937993,0.037496262,-0.016279089,0.00626742,7.15E-10,-0.055230113,-0.044054074,0.018075439,0.000401478
11/20/2001,0.024735007,0.091607106,-0.00667779,0.029304073,0.106211675,-0.111191076,0.061513287,0.004088522,-0.002244613,0.056125987,-0.020208202,0.035108274,-3.45E-10,-0.018806178,-0.008663422,0.022695014,0.011582666,0.003101031,-0.176262162,-0.019263467,0.005162461,0.000401478
11/27/2001,0.073448247,0.052395884,-0.004621794,-0.007117465,-0.010398654,0.093117374,-0.021025634,0.011313175,0.002249663,-0.024627357,-0.002499997,0.018654601,-0.04237288,0.012499968,-0.000249647,-0.022191381,-0.008620689,-0.012938947,0.059139806,0.049682303,0.009487105,0.000401478
12/4/2001,0.035978187,0.057021286,0.042634032,-0.061168759,0.011908937,0.054074039,-0.012048169,-0.011156152,-0.046015695,-0.049833888,0.008771953,-0.006659313,0.061158557,0.009876613,-0.063436588,-0.007092179,1.73E-09,-0.0088283,-0.045685349,0.015410055,-0.001115368,0.000401478
12/11/2001,0.055813929,-0.049919473,-0.024291512,0.0636503,-0.017653175,0.050245968,0.002120835,-0.008393377,-0.031764761,-0.023076918,-0.040432777,0.084916229,0.02006687,0.021189836,0.013333335,-0.00095464,0.077391255,0.035627525,-0.024425528,0.037940315,-0.002487435,0.000331452
12/18/2001,-0.073421441,0.105932201,-0.002543902,0.085075725,0.011275601,0.092338645,0.005291026,0.009942367,0.008505547,0.081454692,-0.042345312,0.081874366,0.065573784,-0.002394233,0.03578949,0.058289502,0.06542374,0.042481135,0.057751044,0.005744158,0.006860861,0.000331452
12/25/2001,-0.174960344,-0.030651384,-0.016743393,-0.017940228,0.00766548,-0.05604906,-7.47E-10,0.03367884,1.12E-09,0.024749157,0.088435388,-0.076630203,0.003076919,0.003199998,0.045223546,-0.022573364,-0.010499521,-0.035000038,-0.103092785,-0.016614729,0.000557614,0.000331452
1/1/2002,0.020361075,0.011857753,0.017028507,0.014884997,-0.039764855,0.017196648,-0.013432367,0.059147787,0.00602412,0.011749367,-0.018750013,0.028865953,0.104294455,-0.047049454,0.059795796,0.002309522,-0.030225097,-0.01917093,-0.019540239,0.021647299,0.006729701,0.000331452
1/8/2002,0.06174704,-0.094531252,0.021347854,0.134000016,0.116312547,0.072727296,0.021505355,0.049692438,-0.050299465,-0.038709702,-0.00636939,0.002004055,-0.006944405,0.017709864,-0.001146771,-0.010138305,-0.038461535,0.052033842,0.118405658,0.028423733,0.011621712,0.000313803
1/15/2002,-0.060283713,-0.072044872,0.038934458,-0.059376851,-0.030967712,0.015462399,0.102105287,0.026149681,3.51E-11,0.02348996,-0.038461562,0.030000019,0.027972001,-0.016666652,-0.052812841,-0.020484108,-0.058620717,-0.04494102,-0.01572323,-0.065326599,-0.01484335,0.000313803
1/22/2002,-0.050188677,-0.037192055,-0.023668652,-0.006250023,0.065579139,-0.076427539,-0.054441319,-0.028998234,-0.016393396,-0.026229483,-0.023333358,-0.024757293,-0.046258462,-0.033898352,-0.036363636,0.015684406,-0.014652001,0.044952657,-0.036208746,0.001075293,-0.024058302,0.000313803
1/29/2002,-0.052046064,-0.001448515,0.029090882,-0.121383611,0.059044152,0.043119866,0.025252527,-0.033936651,0.006410219,0.006733967,-0.003412918,0.005475392,-0.014265389,0.017543927,0.060377398,0.057557298,0.017472166,0.022641548,-0.081767932,0.020945187,-0.011716427,0.000313803
2/5/2002,-0.033948086,0.010638264,-0.047899465,0.005726551,0.015339134,0.019756765,0.02955667,-0.040749454,0.003821681,0.011371245,-0.023287683,0.014851445,-0.023154825,-0.032758628,-2.02E-09,0.05088494,-0.011691691,0.020910169,-0.056558393,0.009994768,-0.012062312,0.00032397
2/12/2002,0.041214783,0.00933022,-0.031752596,0.137366497,-0.012783228,-0.016691433,0.053110079,0.024414063,-0.035533021,-0.017857108,-0.006311372,-0.02634151,0.007407436,0.033868103,0.023285402,0.025684236,0.008502827,0.06457832,-0.028061258,-0.018750031,0.014934342,0.00032397
2/19/2002,-0.05458331,-0.017341521,0.018313471,0.032540705,-0.047380831,-0.046680837,0.001363048,-0.011916111,-0.068582132,-0.006734032,-0.004234328,0.002004055,0.031617617,-0.024137989,-0.039675154,0.02134641,0.008064491,0.013976887,-0.068241468,0.04757277,-0.022127997,0.00032397
2/26/2002,0.058175394,0.114881276,0.090338766,-0.060606062,0.169143763,-0.054690026,0.003176028,0.037144257,0.012765911,-0.033898303,-0.039688128,0.028499986,0.0142857,0.037102481,-0.004832104,0.130225149,0.040090943,-0.01346798,0.198591607,0.07766491,0.023110043,0.00032397
3/5/2002,0.054560578,-0.046956518,0.010356749,0.003851092,-0.041666671,0.121762501,-0.005879741,-0.004651182,0.016806774,0.016140319,0.095940972,0.064657262,-0.021126777,0.014480415,-0.061422648,0.006401082,0.020365956,0.023890767,0.016451163,-0.004710334,0.035795709,0.00032397
3/12/2002,-0.017377587,0.102645982,-0.039483709,0.09677419,-0.043478261,0.010794622,0.002729817,0.071273248,0.060605998,0.011049779,0.054796859,0.057077625,-0.02158268,0.011754858,0.019141272,0.032883059,-0.023749892,0.021555583,0.031213926,-0.013251244,0.017042314,0.000332411
3/19/2002,-0.078376162,0.052544493,0.057493774,0.002941131,-0.04863635,-0.049540142,0.029491814,0.014550261,0.084415658,0.024590139,0.064267288,0.060907123,-0.111764735,-0.005809182,0.070304482,-0.010281054,0.032908714,0.041548833,-0.095291525,0.059952037,0.005662596,0.000332411
3/26/2002,-0.017880497,-0.003930831,-0.015037579,-0.022873864,-0.025322534,0.013108554,0.029087698,0.02129508,0.029940121,0.01,-0.015700498,-0.013436478,0.009933763,-0.012520837,-0.013516712,0.011080389,0.031175054,0.020885549,0.047087998,0.028506748,-0.024032835,0.000332411
4/2/2002,0.027531035,-0.008287332,0.011068664,-0.036614683,-0.021813712,0.0089341,-0.043728571,0.014468092,0.005813863,-0.003333347,0.017177957,0.017746608,4.10E-10,-0.014325184,-0.00240381,0.030136956,-0.007641181,-0.019639993,0.0591716,0.094588631,-0.001249634,0.000332411
4/9/2002,-0.016421745,0.000397939,0.053605135,0.059190081,0.099974984,-0.006412185,0.05059526,0.006803651,-0.005780261,0.030100324,-0.050060309,0.016626109,0.032786935,0.039130417,-0.067469861,-0.176529241,-0.008369599,0.024624382,-0.035754157,-0.032958188,-0.013699416,0.000327999
4/16/2002,0.09446395,0.092243447,0.033679704,0.044117648,0.030068332,0.063921265,0.079320126,0.06240265,0.045348762,0.038961065,0.027301607,0.031112911,-0.023809541,0.014225948,0.0263566,0.021396801,0.08879133,0.041751591,0.164542298,0.055694104,0.013842581,0.000327999
4/23/2002,0.03251704,-0.054226315,0.00866551,-0.039436664,-0.219814291,-0.045638304,-0.059930045,-0.0439216,-0.001112373,-1.40E-09,0.004326309,-0.01160546,0.024390262,-0.022277188,-0.054884196,0.041502022,-0.036279072,-0.000391016,-0.023880573,-0.050393651,-0.022648469,0.000327999
4/30/2002,-0.028382563,0.058529091,0.037835047,0.068035186,0.110544267,-0.002723975,0.014425292,-0.003281375,0.002227222,0.015625,0.046153844,0.056751498,-0.031746075,0.016877621,0.094565777,-0.04440228,0.032786328,-0.038529265,0.017329165,0.015754526,-0.018041315,0.000327999
5/7/2002,-0.122048794,-0.000363776,0.015198159,-0.007688051,0.016334849,-0.071927185,-0.038990756,0.00205766,-0.003489743,-0.017846151,-0.035294141,-0.02999998,-0.019672114,0.012448101,5.44E-10,0.027402721,0.035857848,-0.01362893,-0.104208416,-0.027346943,-0.025027235,0.000336248
5/14/2002,0.228805757,0.02474528,-0.045988252,0.065301622,0.01858367,0.086985013,0.050119293,-0.014373731,0.001118593,0.007518789,0.045121938,-0.011454796,0.011705715,0.020491805,0.029213946,-0.008504105,0.025563861,0.005361898,-0.006711352,0.028765333,0.042907823,0.000336248
5/21/2002,-0.015949495,-0.224445423,-0.069743622,-0.012987013,-0.033530585,-0.223525923,0.067727266,-0.008333365,0.00446927,-0.046641792,-0.022753757,-0.043259906,-0.031404968,0.008032159,0.025082854,0.01754389,-0.013489709,-0.040610452,-0.019144151,-0.042892126,-0.015999705,0.000336248
5/28/2002,-0.014323446,0.000459781,-0.016537997,-0.023684252,-0.010714335,-0.081363829,0.008940017,-0.013025188,-0.026696304,0.001304661,0.023880574,0.001211094,0.010227373,4.90E-10,-0.022622335,0.0249042,-0.004458909,0.036965426,0.051664729,0.003841235,-0.004088537,0.000336248
6/4/2002,-0.199235152,0.086856592,0.006352769,-0.012423478,0.003094449,-0.053142064,0.004641296,0.015751417,-0.033142852,-0.003257341,-0.002915408,-0.030241936,-0.025423746,-0.027888477,-0.000944754,-0.084859831,-0.014631284,-0.00787567,-0.022925769,-0.041241547,-0.031937304,0.00032397
6/11/2002,-0.073543499,-0.027061288,-0.04493134,-0.060788641,0.028277593,-0.06414256,-0.023099507,0.022212857,0.024822702,0.016993479,-0.042217976,-0.039500993,0.008695685,-0.028688478,-0.053900682,0.014302391,0.037690922,-0.04971793,-0.081564191,-0.057649634,-0.0251193,0.00032397
